annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist,stat_unreviewed_annotations,stat_concurrents,stat_hot,stat_pageviews,primary_artist_api_path,primary_artist_header_image_url,primary_artist_id,primary_artist_image_url,primary_artist_is_meme_verified,primary_artist_is_verified,primary_artist_name,primary_artist_url,primary_artist_iq
1,/songs/3138313,Joji,Will He by Joji,https://images.genius.com/337c3f0e0bf0323fb0344734073a3edf.300x169x1.jpg,https://images.genius.com/337c3f0e0bf0323fb0344734073a3edf.1000x563x1.jpg,3138313,5337374,complete,/Joji-will-he-lyrics,295,https://genius.com/Joji-will-he-sample,"{'year': 2017, 'month': 10, 'day': 17}","October 17, 2017","Oct. 17, 2017",https://images.genius.com/2e64fe75f9a395ae8ca94c625a69a7d5.300x300x1.png,https://images.genius.com/2e64fe75f9a395ae8ca94c625a69a7d5.1000x1000x1.png,"{'unreviewed_annotations': 0, 'concurrents': 2, 'hot': False, 'pageviews': 1535651}",Will He,Will He,https://genius.com/Joji-will-he-lyrics,[],"{'api_path': '/artists/630470', 'header_image_url': 'https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg', 'id': 630470, 'image_url': 'https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Joji', 'url': 'https://genius.com/artists/Joji', 'iq': 20236}",0,2.0,False,1535651,/artists/630470,https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg,630470,https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg,False,True,Joji,https://genius.com/artists/Joji,20236.0
9,/songs/8078287,Joji,Glimpse of Us by Joji,https://images.genius.com/aedac5ce450ca09b33dac1950c73f83b.300x300x1.jpg,https://images.genius.com/aedac5ce450ca09b33dac1950c73f83b.1000x1000x1.jpg,8078287,498964,complete,/Joji-glimpse-of-us-lyrics,147,https://genius.com/Joji-glimpse-of-us-sample,"{'year': 2022, 'month': 6, 'day': 10}","June 10, 2022","Jun. 10, 2022",https://images.genius.com/e8b665eb890206ddc0ec46d9c145a284.300x300x1.png,https://images.genius.com/e8b665eb890206ddc0ec46d9c145a284.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 1453819}",Glimpse of Us,Glimpse of Us,https://genius.com/Joji-glimpse-of-us-lyrics,[],"{'api_path': '/artists/630470', 'header_image_url': 'https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg', 'id': 630470, 'image_url': 'https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Joji', 'url': 'https://genius.com/artists/Joji', 'iq': 20236}",1,,False,1453819,/artists/630470,https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg,630470,https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg,False,True,Joji,https://genius.com/artists/Joji,20236.0
13,/songs/3672034,Joji,YEAH RIGHT by Joji,https://images.genius.com/e416e67ca305be7bca6d794a6981c8f1.300x169x1.jpg,https://images.genius.com/e416e67ca305be7bca6d794a6981c8f1.1000x563x1.jpg,3672034,4565244,complete,/Joji-yeah-right-lyrics,266,https://genius.com/Joji-yeah-right-sample,"{'year': 2018, 'month': 5, 'day': 8}","May 8, 2018","May. 8, 2018",https://images.genius.com/2c37a25cc9f435163364c2a6eaa9b05b.300x300x1.png,https://images.genius.com/2c37a25cc9f435163364c2a6eaa9b05b.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1321875}",YEAH RIGHT,YEAH RIGHT,https://genius.com/Joji-yeah-right-lyrics,[],"{'api_path': '/artists/630470', 'header_image_url': 'https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg', 'id': 630470, 'image_url': 'https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Joji', 'url': 'https://genius.com/artists/Joji', 'iq': 20236}",0,,False,1321875,/artists/630470,https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg,630470,https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg,False,True,Joji,https://genius.com/artists/Joji,20236.0
1,/songs/4606292,Joji,Sanctuary by Joji,https://images.genius.com/f0ac528ce3957b1a3f9e6bdc21272e0b.300x169x1.jpg,https://images.genius.com/f0ac528ce3957b1a3f9e6bdc21272e0b.1000x563x1.jpg,4606292,6265270,complete,/Joji-sanctuary-lyrics,172,https://genius.com/Joji-sanctuary-sample,"{'year': 2019, 'month': 6, 'day': 14}","June 14, 2019","Jun. 14, 2019",https://images.genius.com/0dee91b3a0c9f7d5132dad9b1c2a748a.300x300x1.png,https://images.genius.com/0dee91b3a0c9f7d5132dad9b1c2a748a.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1239509}",Sanctuary,Sanctuary,https://genius.com/Joji-sanctuary-lyrics,[],"{'api_path': '/artists/630470', 'header_image_url': 'https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg', 'id': 630470, 'image_url': 'https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Joji', 'url': 'https://genius.com/artists/Joji', 'iq': 20236}",0,,False,1239509,/artists/630470,https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg,630470,https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg,False,True,Joji,https://genius.com/artists/Joji,20236.0
4,/songs/3992516,Joji,XNXX by Joji,https://images.genius.com/1526140da0035a75a4530e88c36a457f.300x300x1.png,https://images.genius.com/1526140da0035a75a4530e88c36a457f.1000x1000x1.png,3992516,6983541,complete,/Joji-xnxx-lyrics,36,https://genius.com/Joji-xnxx-sample,"{'year': 2018, 'month': 10, 'day': 26}","October 26, 2018","Oct. 26, 2018",https://images.genius.com/1526140da0035a75a4530e88c36a457f.300x300x1.png,https://images.genius.com/1526140da0035a75a4530e88c36a457f.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 873940}",XNXX,XNXX,https://genius.com/Joji-xnxx-lyrics,[],"{'api_path': '/artists/630470', 'header_image_url': 'https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg', 'id': 630470, 'image_url': 'https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Joji', 'url': 'https://genius.com/artists/Joji', 'iq': 20236}",1,,False,873940,/artists/630470,https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg,630470,https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg,False,True,Joji,https://genius.com/artists/Joji,20236.0
8,/songs/3730894,"88rising, Joji, Rich Brian & AUGUST 08","Midsummer Madness by 88rising, Joji, Rich Brian & AUGUST 08",https://images.genius.com/4cb294ad88f4a88da1effc1cad6853f3.300x300x1.jpg,https://images.genius.com/4cb294ad88f4a88da1effc1cad6853f3.1000x1000x1.jpg,3730894,3337919,complete,/88rising-joji-rich-brian-and-august-08-midsummer-madness-lyrics,72,https://genius.com/88rising-joji-rich-brian-and-august-08-midsummer-madness-sample,"{'year': 2018, 'month': 6, 'day': 7}","June 7, 2018","Jun. 7, 2018",https://images.genius.com/9ba9cd45013463ef6df078640c745979.300x300x1.jpg,https://images.genius.com/9ba9cd45013463ef6df078640c745979.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 791957}",Midsummer Madness,Midsummer Madness,https://genius.com/88rising-joji-rich-brian-and-august-08-midsummer-madness-lyrics,[],"{'api_path': '/artists/1941415', 'header_image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'id': 1941415, 'image_url': 'https://assets.genius.com/images/default_avatar_300.png?1707847067', 'is_meme_verified': False, 'is_verified': False, 'name': '88rising, Joji, Rich Brian & AUGUST 08', 'url': 'https://genius.com/artists/88rising-joji-rich-brian-and-august-08'}",1,,False,791957,/artists/1941415,https://assets.genius.com/images/default_avatar_300.png?1707847067,1941415,https://assets.genius.com/images/default_avatar_300.png?1707847067,False,False,"88rising, Joji, Rich Brian & AUGUST 08",https://genius.com/artists/88rising-joji-rich-brian-and-august-08,
7,/songs/3278986,Joji,Demons by Joji,https://images.genius.com/509f1bf1decd09abd431e7137af5fe7c.300x169x1.jpg,https://images.genius.com/509f1bf1decd09abd431e7137af5fe7c.1000x563x1.jpg,3278986,2693613,complete,/Joji-demons-lyrics,67,https://genius.com/Joji-demons-sample,"{'year': 2017, 'month': 11, 'day': 3}","November 3, 2017","Nov. 3, 2017",https://images.genius.com/a668cb9650b2096963f0bacefb103d70.300x300x1.png,https://images.genius.com/a668cb9650b2096963f0bacefb103d70.440x440x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 714755}",Demons,Demons,https://genius.com/Joji-demons-lyrics,[],"{'api_path': '/artists/630470', 'header_image_url': 'https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg', 'id': 630470, 'image_url': 'https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Joji', 'url': 'https://genius.com/artists/Joji', 'iq': 20236}",1,,False,714755,/artists/630470,https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg,630470,https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg,False,True,Joji,https://genius.com/artists/Joji,20236.0
2,/songs/5209088,Joji,Run by Joji,https://images.genius.com/e52d5797bead6fc1a4ca01e23552de63.300x169x1.jpg,https://images.genius.com/e52d5797bead6fc1a4ca01e23552de63.1000x563x1.jpg,5209088,3995752,complete,/Joji-run-lyrics,192,https://genius.com/Joji-run-sample,"{'year': 2020, 'month': 2, 'day': 6}","February 6, 2020","Feb. 6, 2020",https://images.genius.com/d24f19854b09a46d15b52d707ecc7485.300x300x1.png,https://images.genius.com/d24f19854b09a46d15b52d707ecc7485.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 692722}",Run,Run,https://genius.com/Joji-run-lyrics,[],"{'api_path': '/artists/630470', 'header_image_url': 'https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg', 'id': 630470, 'image_url': 'https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Joji', 'url': 'https://genius.com/artists/Joji', 'iq': 20236}",1,,False,692722,/artists/630470,https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg,630470,https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg,False,True,Joji,https://genius.com/artists/Joji,20236.0
8,/songs/3992511,Joji,ATTENTION by Joji,https://images.genius.com/1526140da0035a75a4530e88c36a457f.300x300x1.png,https://images.genius.com/1526140da0035a75a4530e88c36a457f.1000x1000x1.png,3992511,3489629,complete,/Joji-attention-lyrics,89,https://genius.com/Joji-attention-sample,"{'year': 2018, 'month': 10, 'day': 26}","October 26, 2018","Oct. 26, 2018",https://images.genius.com/1526140da0035a75a4530e88c36a457f.300x300x1.png,https://images.genius.com/1526140da0035a75a4530e88c36a457f.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 582504}",ATTENTION,ATTENTION,https://genius.com/Joji-attention-lyrics,[],"{'api_path': '/artists/630470', 'header_image_url': 'https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg', 'id': 630470, 'image_url': 'https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': True, 'name': 'Joji', 'url': 'https://genius.com/artists/Joji', 'iq': 20236}",1,,False,582504,/artists/630470,https://images.genius.com/53b67897a63d1dff1f369907168e4261.1000x1000x1.jpg,630470,https://images.genius.com/d20ee1f900287060716f7594ccba7ea3.1000x1000x1.jpg,False,True,Joji,https://genius.com/artists/Joji,20236.0
14,/songs/3205434,G-Eazy & Halsey,Him & I by G-Eazy & Halsey,https://images.genius.com/ab4bde2206c996f5a83bbdefafe46ee5.300x300x1.png,https://images.genius.com/ab4bde2206c996f5a83bbdefafe46ee5.1000x1000x1.png,3205434,3375166,complete,/G-eazy-and-halsey-him-and-i-lyrics,193,https://genius.com/G-eazy-and-halsey-him-and-i-sample,"{'year': 2017, 'month': 11, 'day': 30}","November 30, 2017","Nov. 30, 2017",https://images.genius.com/47c5fd0d25d12c5cb0ac7306da0268e0.300x300x1.jpg,https://images.genius.com/47c5fd0d25d12c5cb0ac7306da0268e0.1000x1000x1.jpg,"{'unreviewed_annotations': 1, 'concurrents': 2, 'hot': False, 'pageviews': 3133332}",Him & I,Him & I,https://genius.com/G-eazy-and-halsey-him-and-i-lyrics,[],"{'api_path': '/artists/1280104', 'header_image_url': 'https://images.genius.com/605f6c0f39fbbcceedb9d28e4cb1fe41.800x800x1.jpg', 'id': 1280104, 'image_url': 'https://images.genius.com/605f6c0f39fbbcceedb9d28e4cb1fe41.800x800x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'G-Eazy & Halsey', 'url': 'https://genius.com/artists/G-eazy-and-halsey'}",1,2.0,False,3133332,/artists/1280104,https://images.genius.com/605f6c0f39fbbcceedb9d28e4cb1fe41.800x800x1.jpg,1280104,https://images.genius.com/605f6c0f39fbbcceedb9d28e4cb1fe41.800x800x1.jpg,False,False,G-Eazy & Halsey,https://genius.com/artists/G-eazy-and-halsey,
14,/songs/3977187,Halsey,Without Me by Halsey,https://images.genius.com/2f9fc61cef5bd85878704ab10a502007.300x300x1.jpg,https://images.genius.com/2f9fc61cef5bd85878704ab10a502007.1000x1000x1.jpg,3977187,3489629,complete,/Halsey-without-me-lyrics,198,https://genius.com/Halsey-without-me-sample,"{'year': 2018, 'month': 10, 'day': 4}","October 4, 2018","Oct. 4, 2018",https://images.genius.com/34348058a4693d617a8232a84b9e0522.300x300x1.png,https://images.genius.com/34348058a4693d617a8232a84b9e0522.1000x1000x1.png,"{'unreviewed_annotations': 5, 'hot': False, 'pageviews': 2436183}",Without Me,Without Me,https://genius.com/Halsey-without-me-lyrics,[],"{'api_path': '/artists/228636', 'header_image_url': 'https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg', 'id': 228636, 'image_url': 'https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg', 'is_meme_verified': True, 'is_verified': True, 'name': 'Halsey', 'url': 'https://genius.com/artists/Halsey', 'iq': 1600}",5,,False,2436183,/artists/228636,https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg,228636,https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg,True,True,Halsey,https://genius.com/artists/Halsey,1600.0
2,/songs/3828011,"​benny blanco, Halsey & Khalid","Eastside by ​benny blanco, Halsey & Khalid",https://images.genius.com/194c9b651e4bd7f040a98fda567948b3.300x300x1.jpg,https://images.genius.com/194c9b651e4bd7f040a98fda567948b3.1000x1000x1.jpg,3828011,3958233,complete,/Benny-blanco-halsey-and-khalid-eastside-lyrics,124,https://genius.com/Benny-blanco-halsey-and-khalid-eastside-sample,"{'year': 2018, 'month': 7, 'day': 12}","July 12, 2018","Jul. 12, 2018",https://images.genius.com/bfc44ee2e9a67001cdda2f7536c52763.300x300x1.jpg,https://images.genius.com/bfc44ee2e9a67001cdda2f7536c52763.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'concurrents': 2, 'hot': False, 'pageviews': 1868363}",Eastside,Eastside,https://genius.com/Benny-blanco-halsey-and-khalid-eastside-lyrics,[],"{'api_path': '/artists/1628850', 'header_image_url': 'https://images.genius.com/ab8512614bf1b637fd9cf2318914521d.1000x1000x1.jpg', 'id': 1628850, 'image_url': 'https://images.genius.com/ab8512614bf1b637fd9cf2318914521d.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': '\u200bbenny blanco, Halsey & Khalid', 'url': 'https://genius.com/artists/Benny-blanco-halsey-and-khalid'}",0,2.0,False,1868363,/artists/1628850,https://images.genius.com/ab8512614bf1b637fd9cf2318914521d.1000x1000x1.jpg,1628850,https://images.genius.com/ab8512614bf1b637fd9cf2318914521d.1000x1000x1.jpg,False,False,"​benny blanco, Halsey & Khalid",https://genius.com/artists/Benny-blanco-halsey-and-khalid,
15,/songs/726660,Halsey,Colors by Halsey,https://images.genius.com/092840365d93c9685b8309a50e46793f.300x300x1.jpg,https://images.genius.com/092840365d93c9685b8309a50e46793f.1000x1000x1.jpg,726660,1582243,complete,/Halsey-colors-lyrics,158,https://genius.com/Halsey-colors-sample,"{'year': 2015, 'month': 8, 'day': 28}","August 28, 2015","Aug. 28, 2015",https://images.genius.com/a597d928cdca450a0d34c9c353607306.300x300x1.jpg,https://images.genius.com/a597d928cdca450a0d34c9c353607306.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1437888}",Colors,Colors,https://genius.com/Halsey-colors-lyrics,[],"{'api_path': '/artists/228636', 'header_image_url': 'https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg', 'id': 228636, 'image_url': 'https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg', 'is_meme_verified': True, 'is_verified': True, 'name': 'Halsey', 'url': 'https://genius.com/artists/Halsey', 'iq': 1600}",0,,False,1437888,/artists/228636,https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg,228636,https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg,True,True,Halsey,https://genius.com/artists/Halsey,1600.0
21,/songs/4453314,Genius Romanizations,BTS - 작은 것들을 위한 시 (Boy With Luv) ft. Halsey (Romanized) by Genius Romanizations,https://images.genius.com/1f33fe65273ba317dad49537a4d1092e.300x300x1.png,https://images.genius.com/1f33fe65273ba317dad49537a4d1092e.841x841x1.png,4453314,4420277,complete,/Genius-romanizations-bts-boy-with-luv-ft-halsey-romanized-lyrics,60,https://genius.com/Genius-romanizations-bts-boy-with-luv-ft-halsey-romanized-sample,"{'year': 2019, 'month': 4, 'day': 12}","April 12, 2019","Apr. 12, 2019",https://images.genius.com/1f33fe65273ba317dad49537a4d1092e.300x300x1.png,https://images.genius.com/1f33fe65273ba317dad49537a4d1092e.841x841x1.png,"{'unreviewed_annotations': 11, 'hot': False, 'pageviews': 1397104}",BTS - 작은 것들을 위한 시 (Boy With Luv) ft. Halsey (Romanized),BTS - 작은 것들을 위한 시 (Boy With Luv) ft. Halsey (Romanized),https://genius.com/Genius-romanizations-bts-boy-with-luv-ft-halsey-romanized-lyrics,[],"{'api_path': '/artists/1507735', 'header_image_url': 'https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png', 'id': 1507735, 'image_url': 'https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Genius Romanizations', 'url': 'https://genius.com/artists/Genius-romanizations'}",11,,False,1397104,/artists/1507735,https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png,1507735,https://images.genius.com/086f5809e96b133dd536982629e5844b.1000x1000x1.png,False,False,Genius Romanizations,https://genius.com/artists/Genius-romanizations,
10,/songs/3069729,Halsey,Bad at Love by Halsey,https://images.genius.com/cb5a033a06c1c80c94d728ccfba8549c.300x300x1.jpg,https://images.genius.com/cb5a033a06c1c80c94d728ccfba8549c.1000x1000x1.jpg,3069729,319713,complete,/Halsey-bad-at-love-lyrics,78,https://genius.com/Halsey-bad-at-love-sample,"{'year': 2017, 'month': 6, 'day': 2}","June 2, 2017","Jun. 2, 2017",https://images.genius.com/716065dbcf6125615e70661d92d02148.300x300x1.jpg,https://images.genius.com/716065dbcf6125615e70661d92d02148.680x680x1.jpg,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 1186960}",Bad at Love,Bad at Love,https://genius.com/Halsey-bad-at-love-lyrics,[],"{'api_path': '/artists/228636', 'header_image_url': 'https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg', 'id': 228636, 'image_url': 'https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg', 'is_meme_verified': True, 'is_verified': True, 'name': 'Halsey', 'url': 'https://genius.com/artists/Halsey', 'iq': 1600}",1,,False,1186960,/artists/228636,https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg,228636,https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg,True,True,Halsey,https://genius.com/artists/Halsey,1600.0
14,/songs/4541747,Halsey,Nightmare by Halsey,https://images.genius.com/8bed1311a833de1eccaf0c84d7491145.300x300x1.png,https://images.genius.com/8bed1311a833de1eccaf0c84d7491145.1000x1000x1.png,4541747,93685,complete,/Halsey-nightmare-lyrics,131,https://genius.com/Halsey-nightmare-sample,"{'year': 2019, 'month': 5, 'day': 17}","May 17, 2019","May. 17, 2019",https://images.genius.com/8bed1311a833de1eccaf0c84d7491145.300x300x1.png,https://images.genius.com/8bed1311a833de1eccaf0c84d7491145.1000x1000x1.png,"{'unreviewed_annotations': 5, 'hot': False, 'pageviews': 1007725}",Nightmare,Nightmare,https://genius.com/Halsey-nightmare-lyrics,[],"{'api_path': '/artists/228636', 'header_image_url': 'https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg', 'id': 228636, 'image_url': 'https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg', 'is_meme_verified': True, 'is_verified': True, 'name': 'Halsey', 'url': 'https://genius.com/artists/Halsey', 'iq': 1600}",5,,False,1007725,/artists/228636,https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg,228636,https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg,True,True,Halsey,https://genius.com/artists/Halsey,1600.0
7,/songs/3069716,Halsey,Sorry by Halsey,https://images.genius.com/10b02d73dc1d27c22649162558d31e58.300x300x1.png,https://images.genius.com/10b02d73dc1d27c22649162558d31e58.1000x1000x1.png,3069716,319713,complete,/Halsey-sorry-lyrics,104,https://genius.com/Halsey-sorry-sample,"{'year': 2017, 'month': 6, 'day': 2}","June 2, 2017","Jun. 2, 2017",https://images.genius.com/10b02d73dc1d27c22649162558d31e58.300x300x1.png,https://images.genius.com/10b02d73dc1d27c22649162558d31e58.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 943429}",Sorry,Sorry,https://genius.com/Halsey-sorry-lyrics,[],"{'api_path': '/artists/228636', 'header_image_url': 'https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg', 'id': 228636, 'image_url': 'https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg', 'is_meme_verified': True, 'is_verified': True, 'name': 'Halsey', 'url': 'https://genius.com/artists/Halsey', 'iq': 1600}",0,,False,943429,/artists/228636,https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg,228636,https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg,True,True,Halsey,https://genius.com/artists/Halsey,1600.0
7,/songs/5009294,Halsey,You should be sad by Halsey,https://images.genius.com/2f9fc61cef5bd85878704ab10a502007.300x300x1.jpg,https://images.genius.com/2f9fc61cef5bd85878704ab10a502007.1000x1000x1.jpg,5009294,93685,complete,/Halsey-you-should-be-sad-lyrics,91,https://genius.com/Halsey-you-should-be-sad-sample,"{'year': 2020, 'month': 1, 'day': 10}","January 10, 2020","Jan. 10, 2020",https://images.genius.com/8741a6cd125fe3827050fbf87bcbf7f4.300x300x1.png,https://images.genius.com/8741a6cd125fe3827050fbf87bcbf7f4.676x676x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 892032}",You should be sad,You should be sad,https://genius.com/Halsey-you-should-be-sad-lyrics,[],"{'api_path': '/artists/228636', 'header_image_url': 'https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg', 'id': 228636, 'image_url': 'https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg', 'is_meme_verified': True, 'is_verified': True, 'name': 'Halsey', 'url': 'https://genius.com/artists/Halsey', 'iq': 1600}",0,,False,892032,/artists/228636,https://images.genius.com/85deb0559ca06e3922a4a62b6c07e0d8.1000x333x1.jpg,228636,https://images.genius.com/0e0e33f7d22427d3b5a6792aed988cd5.400x400x1.jpg,True,True,Halsey,https://genius.com/artists/Halsey,1600.0
20,/songs/4453304,Genius English Translations,BTS - 작은 것들을 위한 시 (Boy With Luv) ft. Halsey (English Translation) by Genius English Translations,https://images.genius.com/553d2a962f83a72f2b9edbc4aa17d5ba.300x300x1.png,https://images.genius.com/553d2a962f83a72f2b9edbc4aa17d5ba.841x841x1.png,4453304,4420277,complete,/Genius-english-translations-bts-boy-with-luv-ft-halsey-english-translation-lyrics,52,https://genius.com/Genius-english-translations-bts-boy-with-luv-ft-halsey-english-translation-sample,"{'year': 2019, 'month': 4, 'day': 12}","April 12, 2019","Apr. 12, 2019",https://images.genius.com/553d2a962f83a72f2b9edbc4aa17d5ba.300x300x1.png,https://images.genius.com/553d2a962f83a72f2b9edbc4aa17d5ba.841x841x1.png,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 1156175}",BTS - 작은 것들을 위한 시 (Boy With Luv) ft. Halsey (English Translation),BTS - 작은 것들을 위한 시 (Boy With Luv) ft. Halsey (English Translation),https://genius.com/Genius-english-translations-bts-boy-with-luv-ft-halsey-english-translation-lyrics,[],"{'api_path': '/artists/196943', 'header_image_url': 'https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png', 'id': 196943, 'image_url': 'https://images.genius.com/de32245e4abcb8be6c5d15aace40d53e.1000x1000x1.png', 'is_meme_verified': False, 'is_verified': False, 'name': 'Genius English Translations', 'url': 'https://genius.com/artists/Genius-english-translations'}",0,,False,1156175,/artists/196943,https://images.genius.com/e5afba664f84f0cadba65e3231dd57c7.1000x495x1.png,196943,https://images.genius.com/de32245e4abcb8be6c5d15aace40d53e.1000x1000x1.png,False,False,Genius English Translations,https://genius.com/artists/Genius-english-translations,
